sysname,chassis,source_ip,l2vpn,service_id,service_name,customer_id,sap,ingress_qos_id,egress_qos_id,buffer_min,buffer_max,resv_min,resv_max
ACAMTX-ACAMTX-SB,7450,10.190.2.178,vpls,227038,227038,1,2/1/16,2000,2000,25.00,25.00,30.00,30.00
ACAMTX-ACAMTX-SB,7450,10.190.2.178,vpls,227039,227039,1,2/1/17,2000,2000,25.00,25.00,30.00,30.00
ACAMTX-ACAMTX-SB,7450,10.190.2.178,vpls,227040,227040,1,1/2/13,2000,2000,25.00,25.00,30.00,30.00
ACAMTX-ACAMTX-SB,7450,10.190.2.178,vpls,227040,227040,1,1/2/14,2000,2000,25.00,25.00,30.00,30.00
ACAMTX-ACAMTX-SB,7450,10.190.2.178,vpls,227043,227043,1,1/2/15,2000,2000,25.00,25.00,30.00,30.00
ACAMTX-ACAMTX-SB,7450,10.190.2.178,vpls,539132,539132,1,2/1/32,1,1,25.00,25.00,30.00,30.00
ACSMTX-BB019-GA,7750,10.190.2.18,vpls,200,rvpls-200,2,8/1/13,50,50,25.00,25.00,30.00,30.00
ACSMTX-BB019-GA,7750,10.190.2.18,vpls,200,rvpls-200,2,8/1/14,50,50,25.00,25.00,30.00,30.00
MERMTX-YUC8012-EB,7750,10.190.2.239,vpls,100,rvpls-100,2,2/1/7,50,50,,,,
MERMTX-YUC8012-EB,7750,10.190.2.239,vpls,100,rvpls-100,2,2/1/8,50,50,,,,
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208002,IUB_12_RNC80,2,1/1/2,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208003,IUB_13_RNC80,2,1/1/3,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208004,IUB_14_RNC80,2,1/1/4,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208005,IUB_15_RNC80,2,1/1/5,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208006,IuCS_1_RNC80,2,1/1/9,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208007,IuCS_2_RNC80,2,1/1/6,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208008,IuCS_3_RNC80,2,1/1/7,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208009,IuCS_4_RNC80,2,1/1/8,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,208048,SINCRONIA-SYMMETRICON,2,1/2/21,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228013,rvpls- OYM,2,1/1/1,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228013,rvpls- OYM,2,2/1/52,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228013,rvpls- OYM,2,2/1/53,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228013,rvpls- OYM,2,2/1/54,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228013,rvpls- OYM,2,2/1/55,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228013,rvpls- OYM,2,3/2/7,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228013,rvpls- OYM,2,3/2/8,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228019,vpls-To-CIENA,2,2/1/3,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228060,MANAGMENT-ALU2,2,1/2/13,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228060,MANAGMENT-ALU2,2,1/2/14,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228060,MANAGMENT-ALU2,2,1/2/15,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228100,ABIS_1_BSC80,2,1/1/10,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228101,228101,2,1/1/11,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228102,228102,2,1/1/15,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228103,228103,2,1/1/16,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228104,228104,2,1/1/17,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228105,vpls-Physical_sec_oym,2,1/2/23,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228110,IuPS_CP_RNC80,2,1/1/19,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228111,IuPS_UP_RNC80,2,1/1/20,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228112,IuB_PORT0_RNC80,2,1/1/21,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228113,IuB_PORT1_RNC80,2,1/1/22,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228114,IuB_PORT2_RNC80,2,1/1/23,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228115,IuB_PORT3_RNC80,2,1/1/24,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228200,228200,2,2/1/38,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228201,228201,2,3/2/6,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228202,228202,2,2/1/39,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228203,228203,2,2/1/40,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228204,228204,2,2/1/41,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228206,228206,2,3/2/2,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228207,228207,2,3/2/3,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228208,228208,2,3/2/4,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228209,228209,2,3/2/5,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228210,228210,2,2/1/42,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228210,228210,2,2/1/43,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228210,228210,2,2/1/44,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228210,228210,2,2/1/45,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228211,228211,2,3/2/1,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228212,228212,2,2/1/46,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228213,228213,2,2/1/47,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228213,228213,2,2/1/48,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228213,228213,2,2/1/49,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228213,228213,2,2/1/50,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228215,228215,2,2/1/35,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228219,228219,2,2/1/36,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,228219,228219,2,2/1/37,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277000,277000,2,1/2/1,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277001,277001,2,1/2/2,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277002,277002,2,1/2/3,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277003,277003,2,1/2/4,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277008,277008,2,1/2/5,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277009,277009,2,1/2/6,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277010,277010,2,1/2/7,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,277011,277011,2,1/2/8,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SA,7450,10.190.2.240,vpls,287051,To-TELLABS,2,2/1/1,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208002,IUB_12_RNC80,2,1/1/2,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208003,IUB_13_RNC80,2,1/1/3,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208004,IUB_14_RNC80,2,1/1/4,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208005,IUB_15_RNC80,2,1/1/5,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208006,IuCS_1_RNC80,2,1/1/9,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208007,IuCS_2_RNC80,2,1/1/6,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208008,IuCS_3_RNC80,2,1/1/7,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,208009,IuCS_4_RNC80,2,1/1/8,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,2/1/51,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,2/1/52,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,2/1/53,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,2/1/54,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,2/1/55,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,3/1/7,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,3/1/8,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228013,rvpls- OYM,2,3/1/9,3000,3000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228100,228100,2,1/1/10,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228101,228101,2,1/1/11,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228102,228102,2,1/1/15,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228103,228103,2,1/1/16,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228104,228104,2,1/1/17,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228110,IuPS_CP_RNC80,2,1/1/19,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228111,IuPS_UP_RNC80,2,1/1/20,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228112,IuB_PORT0_RNC80,2,1/1/21,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228113,IuB_PORT1_RNC80,2,1/1/22,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228114,IuB_PORT2_RNC80,2,1/1/23,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228115,IuB_PORT3_RNC80,2,1/1/24,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228200,228200,2,2/1/38,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228201,228201,2,3/1/6,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228202,228202,2,2/1/39,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228203,228203,2,2/1/40,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228204,228204,2,2/1/41,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228206,228206,2,3/1/2,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228207,228207,2,3/1/3,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228208,228208,2,3/1/4,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228209,228209,2,3/1/5,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228210,228210,2,2/1/42,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228210,228210,2,2/1/43,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228210,228210,2,2/1/44,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228210,228210,2,2/1/45,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228211,228211,2,3/1/1,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228212,228212,2,2/1/46,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228213,228213,2,2/1/47,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228213,228213,2,2/1/48,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228213,228213,2,2/1/49,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228213,228213,2,2/1/50,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228216,228216,2,2/1/35,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228217,228217,2,1/1/12,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228218,228218,2,1/2/24,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228219,228219,2,1/2/22,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228219,228219,2,2/1/36,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,228219,228219,2,2/1/37,10,10,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277000,277000,2,1/2/1,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277001,277001,2,1/2/2,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277002,277002,2,1/2/3,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277003,277003,2,1/2/4,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277008,277008,2,1/2/5,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277009,277009,2,1/2/6,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277010,277010,2,1/2/7,2000,2000,25.00,25.00,30.00,30.00
MERMTX-YUC8012-SB,7450,10.190.2.241,vpls,277011,277011,2,1/2/8,2000,2000,25.00,25.00,30.00,30.00
SANPAB-QUE6017-GA,7750,10.190.2.41,vpls,90004020,To-QUE-6017-02_1,2,4/2/7,10,10,25.00,25.00,30.00,30.00
SANPAB-QUE6017-GA,7750,10.190.2.41,vpls,90004020,To-QUE-6017-02_1,2,4/2/8,10,10,25.00,25.00,30.00,30.00
QRO-R7-EA,7750,10.190.2.68,vpls,200001,NEXUS_MNGT,2,1/1/5,1,1,25.00,25.00,30.00,30.00
QRO-R7-EA,7750,10.190.2.68,vpls,200001,NEXUS_MNGT,2,1/1/6,1,1,25.00,25.00,30.00,30.00
QRO-R7-EA,7750,10.190.2.68,vpls,200001,NEXUS_MNGT,2,1/1/7,1,1,25.00,25.00,30.00,30.00
QRO-R7-EB,7750,10.190.2.69,vpls,200001,NEXUS_MNGT,2,1/1/5,1,1,25.00,25.00,30.00,30.00
QRO-R7-EB,7750,10.190.2.69,vpls,200001,NEXUS_MNGT,2,1/1/6,1,1,25.00,25.00,30.00,30.00
QRO-R7-EB,7750,10.190.2.69,vpls,200001,NEXUS_MNGT,2,1/1/7,1,1,25.00,25.00,30.00,30.00
ZAC-R21-EB,7750,10.190.2.81,vpls,440,Interface-RNC31-ZAC,2,1/1/5,3001,3000,25.00,25.00,30.00,30.00
ZAC-R21-EB,7750,10.190.2.81,vpls,440,Interface-RNC31-ZAC,2,1/1/6,3001,3000,25.00,25.00,30.00,30.00
ZAC-R21-EB,7750,10.190.2.81,vpls,440,Interface-RNC31-ZAC,2,1/1/7,3001,3000,25.00,25.00,30.00,30.00
ZAC-R21-EB,7750,10.190.2.81,vpls,226001,VMGW_Voice_Servicio,2,3/1/9,10,10,25.00,25.00,30.00,30.00
ZAC-R21-EB,7750,10.190.2.81,vpls,226001,VMGW_Voice_Servicio,2,3/1/10,10,10,25.00,25.00,30.00,30.00
ZAC-R21-EB,7750,10.190.2.81,vpls,226002,VMGW_O&M,2,3/1/12,3000,3000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,208009,IUB_4_RNC81,2,1/1/2,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,208010,IUB_5_RNC81,2,1/1/3,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,208011,IUB_6_RNC81,2,1/1/4,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,208012,208012,2,1/1/5,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,208049,SINCRONIA-SYMMETRICON,2,1/2/15,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/6,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/7,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/8,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/10,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/11,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/12,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/13,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228100,VERAZ,2,1/1/15,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228101,PTN-ADMON,2,1/1/16,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228101,PTN-ADMON,2,1/1/17,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228103,MONITOR_MW,2,1/1/18,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228104,ABIS_1_BSC81,2,1/1/19,2021,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228105,ABIS_2_BSC81,2,1/1/20,2021,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228106,228106,2,1/1/21,2021,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228107,ABIS_4_BSC81,2,1/1/22,2021,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228108,IUB_1_RNC81,2,1/1/23,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228109,IUB_2_RNC81,2,1/1/24,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228110,IUB_3_RNC81,2,1/2/1,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228111,IuPS1-RNC81,2,1/2/2,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228112,IuPS2-RNC81,2,1/2/3,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228113,IuPS3-RNC81,2,1/2/4,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228114,BILLING,2,1/2/6,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228115,V1XRTT,2,1/2/7,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228116,MGW-OYM,2,1/2/11,40,40,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228117,MGW-SIGNALING,2,1/2/12,40,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228118,MGW-MEDIA,2,1/2/13,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228119,vpls-Physical_sec_oym,2,1/2/16,3000,3000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228120,Blaulabs,2,2/1/20,1,1,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228120,Blaulabs,2,2/1/21,1,1,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228120,Blaulabs,2,2/1/22,1,1,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228120,Blaulabs,2,2/1/23,1,1,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228120,Blaulabs,2,2/1/24,1,1,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,228602,ENLACE-LOCAL-IN,2,1/2/5,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,287052,To-TELLABS,2,2/1/1,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,298019,rvpls-OYM,1,1/1/1,3000,3000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,298019,rvpls-OYM,1,1/2/8,3000,3000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,298019,rvpls-OYM,1,2/1/15,3000,3000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,298019,rvpls-OYM,1,2/1/16,3000,3000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000003,8000003,2,2/1/4,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000003,8000003,2,2/1/5,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000003,8000003,2,2/1/6,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000003,8000003,2,2/1/7,10,10,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000007,8000007,2,1/2/21,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000008,8000008,2,1/2/22,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000009,8000009,2,1/2/19,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000010,8000010,2,1/2/18,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000011,8000011,2,1/2/10,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000012,8000012,2,1/2/14,2000,2000,25.00,25.00,30.00,30.00
VIHMTX-TAB8018-SA,7450,10.190.3.10,vpls,8000013,8000013,2,1/1/14,2000,2000,25.00,25.00,30.00,30.00
